Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-attributes-p1s3 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 1 | 3 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 37.911 | 727.834473024 | -329.977304003 | 971.934373439 | 169 | [{'other_secondary_1': -2, 'other_secondary_3': 4, 'other_secondary_2': 5, 'self_secondary_1': -4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -1, {'self_primary_1': 1, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': 5} + 0, {'other_primary_1': -1, 'other_secondary_1': 1, 'other_secondary_3': 1, 'other_secondary_2': -2, 'self_primary_1': -1, 'self_secondary_1': 4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -2, {'other_secondary_1': 2, 'other_secondary_3': -2, 'other_secondary_2': 2, 'self_secondary_1': -2, 'self_secondary_2': -5, 'self_secondary_3': 2} + -5, {'other_primary_1': -1, 'other_secondary_1': 4, 'other_secondary_3': 5, 'other_secondary_2': 1, 'self_primary_1': -5, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': -2} + 4, {'self_primary_1': 0, 'self_secondary_1': 5, 'self_secondary_2': 5, 'self_secondary_3': 3} + -5]
2 | 28.599 | 727.834473024 | -6.17266618872 | 882.720036677 | 169 | [{'other_secondary_1': -2, 'other_secondary_3': 4, 'other_secondary_2': 5, 'self_secondary_1': -4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -1, {'self_primary_1': 1, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': 5} + 0, {'other_primary_1': -1, 'other_secondary_1': 1, 'other_secondary_3': 1, 'other_secondary_2': -2, 'self_primary_1': -1, 'self_secondary_1': 4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -2, {'other_secondary_1': 2, 'other_secondary_3': -2, 'other_secondary_2': 2, 'self_secondary_1': -2, 'self_secondary_2': -5, 'self_secondary_3': 2} + -5, {'other_primary_1': -1, 'other_secondary_1': 4, 'other_secondary_3': 5, 'other_secondary_2': 1, 'self_primary_1': -5, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': -2} + 4, {'self_primary_1': 0, 'self_secondary_1': 5, 'self_secondary_2': 5, 'self_secondary_3': 3} + -5]
3 | 27.617 | 727.834473024 | 27.910823898 | 876.024426312 | 169 | [{'other_secondary_1': -2, 'other_secondary_3': 4, 'other_secondary_2': 5, 'self_secondary_1': -4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -1, {'self_primary_1': 1, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': 5} + 0, {'other_primary_1': -1, 'other_secondary_1': 1, 'other_secondary_3': 1, 'other_secondary_2': -2, 'self_primary_1': -1, 'self_secondary_1': 4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -2, {'other_secondary_1': 2, 'other_secondary_3': -2, 'other_secondary_2': 2, 'self_secondary_1': -2, 'self_secondary_2': -5, 'self_secondary_3': 2} + -5, {'other_primary_1': -1, 'other_secondary_1': 4, 'other_secondary_3': 5, 'other_secondary_2': 1, 'self_primary_1': -5, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': -2} + 4, {'self_primary_1': 0, 'self_secondary_1': 5, 'self_secondary_2': 5, 'self_secondary_3': 3} + -5]
4 | 26.874 | 727.834473024 | 76.0672568947 | 852.714317665 | 169 | [{'other_secondary_1': -2, 'other_secondary_3': 4, 'other_secondary_2': 5, 'self_secondary_1': -4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -1, {'self_primary_1': 1, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': 5} + 0, {'other_primary_1': -1, 'other_secondary_1': 1, 'other_secondary_3': 1, 'other_secondary_2': -2, 'self_primary_1': -1, 'self_secondary_1': 4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -2, {'other_secondary_1': 2, 'other_secondary_3': -2, 'other_secondary_2': 2, 'self_secondary_1': -2, 'self_secondary_2': -5, 'self_secondary_3': 2} + -5, {'other_primary_1': -1, 'other_secondary_1': 4, 'other_secondary_3': 5, 'other_secondary_2': 1, 'self_primary_1': -5, 'self_secondary_1': -5, 'self_secondary_2': 1, 'self_secondary_3': -2} + 4, {'self_primary_1': 0, 'self_secondary_1': 5, 'self_secondary_2': 5, 'self_secondary_3': 3} + -5]
5 | 26.327 | 803.661636875 | 122.141980201 | 834.135655316 | 1849 | [{'other_secondary_1': -2.75, 'other_secondary_3': -0.5, 'other_secondary_2': 0.25, 'self_secondary_1': 1.75, 'self_secondary_2': -3.0, 'self_secondary_3': 1.0} + -1.0, {'other_primary_1': -4, 'other_secondary_1': 2, 'other_secondary_3': 3, 'other_secondary_2': -4, 'self_primary_1': 2, 'self_secondary_1': -2, 'self_secondary_2': 1, 'self_secondary_3': 4} + 2, {'other_primary_1': -1, 'other_secondary_1': -2, 'other_secondary_3': 3, 'other_secondary_2': 3, 'self_primary_1': 0, 'self_secondary_1': -3, 'self_secondary_2': 3, 'self_secondary_3': 5} + -1, {'other_secondary_1': 4, 'other_secondary_3': -4, 'other_secondary_2': 3, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_secondary_3': -2} + 3, {'self_secondary_1': 2.5, 'self_secondary_2': -1.0, 'self_secondary_3': -2.5} + -0.5, {'other_primary_1': 3, 'other_secondary_1': 3, 'other_secondary_3': -3, 'other_secondary_2': 4, 'self_primary_1': -9, 'self_secondary_1': -1, 'self_secondary_2': -4, 'self_secondary_3': 3} + -3]
6 | 24.928 | 803.661636875 | 159.852991481 | 800.03365353 | 1849 | [{'other_secondary_1': -2.75, 'other_secondary_3': -0.5, 'other_secondary_2': 0.25, 'self_secondary_1': 1.75, 'self_secondary_2': -3.0, 'self_secondary_3': 1.0} + -1.0, {'other_primary_1': -4, 'other_secondary_1': 2, 'other_secondary_3': 3, 'other_secondary_2': -4, 'self_primary_1': 2, 'self_secondary_1': -2, 'self_secondary_2': 1, 'self_secondary_3': 4} + 2, {'other_primary_1': -1, 'other_secondary_1': -2, 'other_secondary_3': 3, 'other_secondary_2': 3, 'self_primary_1': 0, 'self_secondary_1': -3, 'self_secondary_2': 3, 'self_secondary_3': 5} + -1, {'other_secondary_1': 4, 'other_secondary_3': -4, 'other_secondary_2': 3, 'self_secondary_1': 4, 'self_secondary_2': -4, 'self_secondary_3': -2} + 3, {'self_secondary_1': 2.5, 'self_secondary_2': -1.0, 'self_secondary_3': -2.5} + -0.5, {'other_primary_1': 3, 'other_secondary_1': 3, 'other_secondary_3': -3, 'other_secondary_2': 4, 'self_primary_1': -9, 'self_secondary_1': -1, 'self_secondary_2': -4, 'self_secondary_3': 3} + -3]
7 | 26.223 | 807.54991027 | 136.791116269 | 819.263750555 | 2430 | [{'other_secondary_1': 3, 'other_secondary_3': 4, 'other_secondary_2': 1, 'self_secondary_1': 5, 'self_secondary_2': -4, 'self_secondary_3': 0} + 6, {'self_secondary_1': 3, 'self_secondary_2': -3, 'self_secondary_3': -1} + 1, {'self_secondary_1': 4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -10, {'other_secondary_1': 2, 'other_secondary_3': -3, 'other_secondary_2': 3, 'self_secondary_1': 4, 'self_secondary_2': 3, 'self_secondary_3': -3} + -2, {'self_primary_1': 2, 'self_secondary_1': -4, 'self_secondary_2': 4, 'self_secondary_3': -2} + 1, {'self_secondary_1': 1, 'self_secondary_2': -1, 'self_secondary_3': -9} + 5]
8 | 26.431 | 807.54991027 | 94.8377257403 | 852.745389807 | 2430 | [{'other_secondary_1': 3, 'other_secondary_3': 4, 'other_secondary_2': 1, 'self_secondary_1': 5, 'self_secondary_2': -4, 'self_secondary_3': 0} + 6, {'self_secondary_1': 3, 'self_secondary_2': -3, 'self_secondary_3': -1} + 1, {'self_secondary_1': 4, 'self_secondary_2': 4, 'self_secondary_3': 2} + -10, {'other_secondary_1': 2, 'other_secondary_3': -3, 'other_secondary_2': 3, 'self_secondary_1': 4, 'self_secondary_2': 3, 'self_secondary_3': -3} + -2, {'self_primary_1': 2, 'self_secondary_1': -4, 'self_secondary_2': 4, 'self_secondary_3': -2} + 1, {'self_secondary_1': 1, 'self_secondary_2': -1, 'self_secondary_3': -9} + 5]
9 | 27.907 | 850.9288015 | 93.6828373028 | 862.830660493 | 2988 | [{'other_secondary_1': 5, 'other_secondary_3': 2, 'other_secondary_2': -5, 'self_secondary_1': 3, 'self_secondary_2': 3, 'self_secondary_3': -9} + 8, {'other_primary_1': -5, 'other_secondary_1': -3, 'other_secondary_3': -9, 'other_secondary_2': -5, 'self_primary_1': 2, 'self_secondary_1': 3, 'self_secondary_2': -8, 'self_secondary_3': 3} + -2, {'other_primary_1': 8, 'other_secondary_1': 1, 'other_secondary_3': -4, 'other_secondary_2': 5, 'self_primary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -2, 'self_secondary_3': -3} + -8, {'other_secondary_1': -4, 'other_secondary_3': -1, 'other_secondary_2': -5, 'self_secondary_1': 1, 'self_secondary_2': 3, 'self_secondary_3': -1} + 2, {'self_primary_1': 4.0, 'self_secondary_1': -9.5, 'self_secondary_2': -1.5, 'self_secondary_3': -1.0} + -2.0, {'self_secondary_1': 0, 'self_secondary_2': 1, 'self_secondary_3': -5} + 0]
10 | 26.022 | 850.9288015 | 121.332270403 | 845.911387102 | 2988 | [{'other_secondary_1': 5, 'other_secondary_3': 2, 'other_secondary_2': -5, 'self_secondary_1': 3, 'self_secondary_2': 3, 'self_secondary_3': -9} + 8, {'other_primary_1': -5, 'other_secondary_1': -3, 'other_secondary_3': -9, 'other_secondary_2': -5, 'self_primary_1': 2, 'self_secondary_1': 3, 'self_secondary_2': -8, 'self_secondary_3': 3} + -2, {'other_primary_1': 8, 'other_secondary_1': 1, 'other_secondary_3': -4, 'other_secondary_2': 5, 'self_primary_1': 4, 'self_secondary_1': 1, 'self_secondary_2': -2, 'self_secondary_3': -3} + -8, {'other_secondary_1': -4, 'other_secondary_3': -1, 'other_secondary_2': -5, 'self_secondary_1': 1, 'self_secondary_2': 3, 'self_secondary_3': -1} + 2, {'self_primary_1': 4.0, 'self_secondary_1': -9.5, 'self_secondary_2': -1.5, 'self_secondary_3': -1.0} + -2.0, {'self_secondary_1': 0, 'self_secondary_2': 1, 'self_secondary_3': -5} + 0]
