Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
vector-attributes-p2s1 | MinimaxPlayer | MinimaxPlayer | FunctionVector | 2 | 1 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 44.585 | 850.9288015 | -415.92795803 | 1005.15856225 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
2 | 24.555 | 850.9288015 | 96.1055592189 | 829.706639387 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
3 | 26.491 | 850.9288015 | 95.845526077 | 852.554568758 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
4 | 23.931 | 850.9288015 | 128.748454483 | 838.710079366 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
5 | 21.568 | 850.9288015 | 211.350771163 | 765.314651002 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
6 | 23.209 | 850.9288015 | 190.290108809 | 797.41942486 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
7 | 22.156 | 850.9288015 | 213.452580956 | 774.019640094 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
8 | 25.757 | 850.9288015 | 160.843933137 | 831.433739148 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
9 | 22.435 | 850.9288015 | 189.062752938 | 803.65712732 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
10 | 22.665 | 850.9288015 | 166.784501356 | 819.650483339 | 205 | [{'other_secondary_1': 3, 'self_secondary_1': -3} + -5, {'other_primary_2': 0, 'other_primary_1': -5, 'other_secondary_1': -1, 'self_primary_2': 3, 'self_secondary_1': -3, 'self_primary_1': -2} + 5, {'other_primary_2': -1, 'other_primary_1': 1, 'other_secondary_1': -5, 'self_primary_2': 3, 'self_secondary_1': -1, 'self_primary_1': 0} + 4, {'self_secondary_1': -1} + 3, {'self_secondary_1': 4} + -4, {'other_secondary_1': 1, 'self_secondary_1': 3} + -4]
