Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-attributes-p1s1 | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 1 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 27.397 | 725.126291625 | -530.435413482 | 940.076985442 | 141 | [self_primary_1=((other_secondary_1 + self_primary_1) + (5 - 7)), other_secondary_1=((other_secondary_1 / self_secondary_1) - (self_secondary_1 + 1)), other_primary_1=((self_secondary_1 / 3) * (15 * other_primary_1)), self_secondary_1=(self_secondary_1 * self_secondary_1), other_primary_1=(self_secondary_1 + (other_primary_1 + 1)), self_primary_1=(self_primary_1 / 2)]
2 | 20.32 | 725.126291625 | -259.152911301 | 927.708385766 | 141 | [self_primary_1=((other_secondary_1 + self_primary_1) + (5 - 7)), other_secondary_1=((other_secondary_1 / self_secondary_1) - (self_secondary_1 + 1)), other_primary_1=((self_secondary_1 / 3) * (15 * other_primary_1)), self_secondary_1=(self_secondary_1 * self_secondary_1), other_primary_1=(self_secondary_1 + (other_primary_1 + 1)), self_primary_1=(self_primary_1 / 2)]
3 | 19.166 | 725.126291625 | -162.747168043 | 913.274958528 | 141 | [self_primary_1=((other_secondary_1 + self_primary_1) + (5 - 7)), other_secondary_1=((other_secondary_1 / self_secondary_1) - (self_secondary_1 + 1)), other_primary_1=((self_secondary_1 / 3) * (15 * other_primary_1)), self_secondary_1=(self_secondary_1 * self_secondary_1), other_primary_1=(self_secondary_1 + (other_primary_1 + 1)), self_primary_1=(self_primary_1 / 2)]
4 | 22.617 | 764.297739604 | -201.632852297 | 932.507451641 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
5 | 26.309 | 764.297739604 | -251.835890311 | 956.460693589 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
6 | 20.293 | 764.297739604 | -192.088561713 | 935.536220753 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
7 | 25.376 | 764.297739604 | -252.356380814 | 951.379293808 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
8 | 21.696 | 764.297739604 | -174.308866983 | 933.674284954 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
9 | 23.519 | 764.297739604 | -211.387642115 | 954.331869883 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
10 | 23.447 | 764.297739604 | -236.781013877 | 960.833104252 | 1374 | [other_primary_1=((95 / self_primary_1) / 2), other_secondary_1=(2 * (other_secondary_1 / self_primary_1)), self_secondary_1=((3 * self_secondary_1) / 2), other_primary_1=((other_primary_1 * other_primary_1) - (other_secondary_1 + self_primary_1)), other_primary_1=((3 * other_primary_1) * (other_primary_1 + other_primary_1)), self_primary_1=((self_primary_1 / 2) / 3)]
