Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
tree-gen-high-mutation | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.1 | 0.9

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 37.25 | 850.9288015 | -723.884358239 | 917.412394223 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
2 | 39.796 | 850.9288015 | -622.652207506 | 945.285677022 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
3 | 39.002 | 850.9288015 | -580.72798619 | 948.683264239 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
4 | 38.613 | 850.9288015 | -524.350963223 | 954.388150584 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
5 | 39.933 | 850.9288015 | -527.842547424 | 958.668631821 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
6 | 469.324 | 850.9288015 | -616.546366325 | 951.400928436 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
7 | 43.399 | 850.9288015 | -527.351614972 | 954.703690284 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
8 | 472.764 | 850.9288015 | -632.11400592 | 949.488082285 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
9 | 221.518 | 850.9288015 | -569.857582995 | 961.705609688 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
10 | 33.549 | 850.9288015 | -556.579887337 | 964.174354947 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
11 | 39.1 | 850.9288015 | -499.636915917 | 968.935610731 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
12 | 38.367 | 850.9288015 | -512.29231161 | 967.460487235 | 56 | [(3 * other_secondary_1), (other_primary_1 / other_secondary_2), ((33 * self_secondary_1) / (27 + self_secondary_2)), ((self_secondary_2 + other_secondary_1) + (3 * other_secondary_1)), ((33 * other_secondary_2) / self_secondary_2), self_primary_1]
