Name | Player 1 Type | Player 2 Type | Function Type | Primary Attributes | Secondary Attributes | Parents Retained | Mutation Rate
untitled | MinimaxPlayer | MinimaxPlayer | FunctionTree | 1 | 2 | 0.3 | 0.5

Iteration | Time Taken | Maximum Utility | Average Utility | Stddev of Utility | Battle ID | MoveList
1 | 34.66 | 764.297739604 | -732.155884254 | 915.009398391 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
2 | 27.031 | 764.297739604 | -408.375301613 | 942.547037475 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
3 | 29.592 | 764.297739604 | -370.967227768 | 966.912263392 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
4 | 30.03 | 764.297739604 | -293.127875342 | 946.540282556 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
5 | 29.583 | 764.297739604 | -281.037069882 | 943.778636895 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
6 | 28.454 | 764.297739604 | -290.678853681 | 953.205082995 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
7 | 31.93 | 764.297739604 | -283.054121202 | 957.459483096 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
8 | 28.994 | 764.297739604 | -288.944600776 | 957.88077179 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
9 | 30.467 | 764.297739604 | -318.075838009 | 966.125691477 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
10 | 30.882 | 764.297739604 | -315.61677371 | 967.648809746 | 213 | [other_primary_1=(self_secondary_2 + (other_secondary_1 / 3)), self_secondary_2=((other_secondary_2 - other_secondary_2) + (self_secondary_2 - self_secondary_2)), self_primary_1=((self_secondary_1 * self_primary_1) / self_primary_1), other_primary_1=((self_primary_1 + other_secondary_1) + self_secondary_2), other_secondary_2=((80 - other_secondary_2) - (other_secondary_2 + self_primary_1)), other_secondary_1=((other_primary_1 + other_secondary_1) * (self_secondary_2 / other_secondary_2))]
